854147"2018902119"Repeat Offender"3044 RIDGELAKE DR, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"HARLEM"3044 RIDGELAKE DR"METAIRIE"E"
836155"2017919742"Repeat Offender"4225 TETON ST, MARRERO"9/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"09/07/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"LETTER RETURNED"01/19/2018"
832717"2017918676"Repeat Offender"4225 TETON ST, MARRERO"8/23/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/23/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/01/2017"
832462"2017918553"Repeat Offender"4220 TETON ST, MARRERO"8/22/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/22/2017"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"
826235"2017916144"Repeat Offender"4225 TETON ST, MARRERO"7/26/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/26/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"
822513"2017914665"Repeat Offender"4225 TETON ST, MARRERO"7/11/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/11/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"
805204"2017908268"Repeat Offender"4225 TETON ST, MARRERO"4/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"04/20/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"
791155"2017903286"Repeat Offender"4225 TETON ST, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"COMMENT"07/14/2017"LETTER RETURNED"07/10/2017"COMMENT"06/26/2017"DEMAND LETTER"05/30/2017"COMMENT"05/17/2017"COMMENT"04/28/2017"COMMENT"04/13/2017"BILLED"03/29/2017"COMMENT"03/13/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/10/2017"COMMENT"02/23/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791571"2017903431"Repeat Offender"4220 TETON ST, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"DEMAND LETTER"05/30/2017"COMMENT"05/17/2017"COMMENT"04/28/2017"COMMENT"04/17/2017"BILLED"03/29/2017"COMMENT"03/13/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/10/2017"COMMENT"02/23/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
772283"2016922473"Repeat Offender"4220 TETON ST, MARRERO"10/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/11/2016"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"DEMAND LETTER"01/19/2017"
767118"2016920651"Repeat Offender"4220 TETON ST, MARRERO"9/15/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/15/2016"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"DEMAND LETTER"01/10/2017"
757794"2016917095"Repeat Offender"4220 TETON ST, MARRERO"8/3/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/03/2016"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
756553"2016916553"Repeat Offender"4220 TETON ST, MARRERO"7/28/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/28/2016"OWN YOUR OWN"4220 TETON ST"MARRERO"E"PROPERTY CUT BY PARISH CONTRACTOR"07/05/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/05/2016"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/11/2017"LETTER RETURNED"01/11/2017"
747069"2016912803"Repeat Offender"4220 TETON ST, MARRERO"6/16/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/16/2016"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
738333"2016909234"Repeat Offender"4220 TETON ST, MARRERO"5/5/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/05/2016"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"
720537"2016902237"Repeat Offender"4220 TETON ST, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"LETTER RETURNED"08/10/2016"COMMENT"07/26/2016"DEMAND LETTER"07/26/2016"COMMENT"07/15/2016"COMMENT"06/22/2016"COMMENT 2"06/08/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/29/2016"COMMENT"04/12/2016"BILLED"04/08/2016"COMMENT"03/24/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/23/2016"COMMENT"02/18/2016"INSPECTION COMPLETED/DATE"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
853680"2018901871"Repeat Offender"308 THIRBA ST, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"M A GREEN"308 THIRBA ST"METAIRIE"E"
853885"2018901674"Repeat Offender"5933 THREE OAKS CT, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"THREE OAKS"5933 THREE OAKS CT"MARRERO"W"
840315"2017921375"Repeat Offender"5933 THREE OAKS CT, MARRERO"9/26/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"09/26/2017"THREE OAKS"5933 THREE OAKS CT"MARRERO"W"
831126"2017918074"Repeat Offender"5933 THREE OAKS CT, MARRERO"8/16/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/16/2017"THREE OAKS"5933 THREE OAKS CT"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/31/2017"
819821"2017913764"Repeat Offender"5933 THREE OAKS CT, MARRERO"6/28/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/28/2017"THREE OAKS"5933 THREE OAKS CT"MARRERO"W"COMPLAINT ENTERED/DATE"06/28/2017"COMPLAINT RECEIVED"06/28/2017"PROPERTY CUT BY PARISH CONTRACTOR"06/09/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/09/2017"
720094"2016902544"Repeat Offender"5900 THREE OAKS CT, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"THREE OAKS"5900 Block THREE OAKS CT"MARRERO"W"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
720631"2016902759"Repeat Offender"436 TIFFANY DR, RIVER RIDGE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"IDLEWOOD"436 TIFFANY DR"RIVER RIDGE"E"COMMENT"08/08/2016"COMMENT"07/15/2016"MAIL CORRESPONDANCE"07/06/2016"COMMENT"06/24/2016"COMMENT"05/13/2016"COMMENT"04/19/2016"COMMENT"02/18/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854265"2018901581"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"
841839"2017921830"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"10/3/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/03/2017"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"PROPERTY CUT BY PARISH CONTRACTOR"09/22/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"09/22/2017"LETTER RETURNED"01/28/2018"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
829196"2017917239"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"8/8/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/08/2017"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"COMPLAINT ENTERED/DATE"08/08/2017"COMPLAINT RECEIVED"08/08/2017"PROPERTY CUT BY PARISH CONTRACTOR"07/16/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/16/2017"
821922"2017914476"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"7/10/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/10/2017"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"COMPLAINT RECEIVED"07/10/2017"PROPERTY CUT BY PARISH CONTRACTOR"06/15/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/15/2017"
815226"2017912067"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"6/8/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/08/2017"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"PROPERTY CUT BY PARISH CONTRACTOR"05/26/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/26/2017"LETTER RETURNED"01/19/2018"
809929"2017910104"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"5/15/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"05/15/2017"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"COMPLAINT ENTERED/DATE"05/15/2017"COMPLAINT RECEIVED"05/15/2017"PROPERTY CUT BY PARISH CONTRACTOR"05/02/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/02/2017"
791464"2017903662"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"LETTER RETURNED"07/22/2017"LETTER RETURNED"07/19/2017"COMMENT"07/18/2017"DEMAND LETTER"07/10/2017"DEMAND LETTER"07/10/2017"COMMENT"06/26/2017"COMMENT"06/05/2017"COMMENT"05/08/2017"MAIL CORRESPONDANCE"05/05/2017"COMMENT"04/17/2017"BILLED"04/05/2017"COMMENT"03/21/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/17/2017"MAIL CORRESPONDANCE"03/17/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/23/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
772063"2016922399"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"10/10/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/10/2016"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/13/2017"LETTER RETURNED"01/31/2017"DEMAND LETTER"01/19/2017"DEMAND LETTER"01/19/2017"
767147"2016920653"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"9/15/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/15/2016"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/23/2017"LETTER RETURNED"01/13/2017"DEMAND LETTER"01/10/2017"DEMAND LETTER"01/10/2017"
757865"2016917127"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"8/3/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/03/2016"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/23/2016"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/09/2017"
755536"2016916159"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"7/25/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/25/2016"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"COMPLAINT RECEIVED"07/25/2016"PROPERTY CUT BY PARISH CONTRACTOR"06/29/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/29/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
747430"2016912963"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"6/17/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/17/2016"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"PROPERTY CUT BY PARISH CONTRACTOR"06/07/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/07/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"01/01/2001"
739829"2016909919"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"5/12/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/12/2016"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"COMPLAINT RECEIVED"05/12/2016"ADVALOREM TAX ORDINANCE"05/03/2017"PROPERTY CUT BY PARISH CONTRACTOR"04/30/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/30/2016"
720518"2016902293"Repeat Offender"3825 TIMBERVIEW LN, HARVEY"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"WOODMERE"3825 TIMBERVIEW LN"HARVEY"W"DEMAND LETTER"07/08/2016"DEMAND LETTER"07/08/2016"COMMENT"07/07/2016"MAIL CORRESPONDANCE"07/07/2016"COMMENT"07/01/2016"COMMENT"06/22/2016"COMMENT"06/09/2016"COMMENT"05/11/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/08/2016"COMMENT"03/24/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/21/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
720257"2016902367"Repeat Offender"328 TIMBERWOOD DR, GRETNA"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"MEADOWBROOK"328 TIMBERWOOD DR"GRETNA"W"COMMENT"02/18/2016"INSPECTION COMPLETED/DATE"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/25/2017"
720168"2016902710"Repeat Offender"5193 TOWERING OAKS AVE, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"OAK KNOLL"5193 TOWERING OAKS AVE"MARRERO"W"COMMUNICATION W/OWNER/AGENT"03/24/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
720272"2016902753"Repeat Offender"5128 TOWERING OAKS AVE, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"OAK KNOLL"5128 TOWERING OAKS AVE"MARRERO"W"COMMENT"02/18/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
736224"2016908404"Repeat Offender"3201 TRANSCONTINENTAL DR, METAIRIE"4/26/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"04/26/2016"PONTCHARTRAIN GARDENS"3201 TRANSCONTINENTAL DR"METAIRIE"E"COMMENT"03/27/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/26/2017"
720357"2016902626"Repeat Offender"3201 TRANSCONTINENTAL DR, METAIRIE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"PONTCHARTRAIN GARDENS"3201 TRANSCONTINENTAL DR"METAIRIE"E"COMMENT"08/04/2016"COMMENT"07/14/2016"COMMENT"06/28/2016"COMMENT"06/24/2016"COMMENT"05/13/2016"COMMENT"04/19/2016"CUT BY OWNER"02/18/2016"INSPECTION COMPLETED/DATE"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854396"2018901604"Repeat Offender"217 TRAVIS DR, WAGGAMAN"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"
843819"2017922539"Repeat Offender"217 TRAVIS DR, WAGGAMAN"10/12/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/12/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"09/26/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
833499"2017918938"Repeat Offender"217 TRAVIS DR, WAGGAMAN"8/25/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/25/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/07/2017"
830431"2017917787"Repeat Offender"217 TRAVIS DR, WAGGAMAN"8/14/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/14/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/19/2017"
824525"2017915507"Repeat Offender"217 TRAVIS DR, WAGGAMAN"7/19/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/19/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/26/2017"
817091"2017912826"Repeat Offender"217 TRAVIS DR, WAGGAMAN"6/16/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/16/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/02/2017"
810692"2017910384"Repeat Offender"217 TRAVIS DR, WAGGAMAN"5/18/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"05/18/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"
791498"2017903065"Repeat Offender"225 TRAVIS DR, WAGGAMAN"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"KENNEDY HEIGHTS"225 TRAVIS DR"WAGGAMAN"W"LETTER RETURNED"07/04/2017"DEMAND LETTER"06/26/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"06/16/2017"COMMENT"06/06/2017"MAIL CORRESPONDANCE"05/23/2017"MAIL CORRESPONDANCE"05/17/2017"COMMENT"05/09/2017"COMMENT"04/20/2017"BILLED"04/19/2017"COMMENT"03/27/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/24/2017"COMMENT"03/03/2017"INSPECTION COMPLETED/DATE"03/02/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791382"2017903222"Repeat Offender"217 TRAVIS DR, WAGGAMAN"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"COMMENT"07/24/2017"LETTER RETURNED"06/29/2017"COMMENT"06/28/2017"DEMAND LETTER"06/26/2017"COMMENT"06/06/2017"COMMENT"05/09/2017"MAIL CORRESPONDANCE"05/02/2017"COMMENT"04/20/2017"BILLED"04/19/2017"COMMENT"03/27/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/24/2017"MAIL CORRESPONDANCE"03/13/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
773509"2016922977"Repeat Offender"217 TRAVIS DR, WAGGAMAN"10/18/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/18/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/17/2017"DEMAND LETTER"02/10/2017"
768391"2016921109"Repeat Offender"217 TRAVIS DR, WAGGAMAN"9/21/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/21/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/07/2017"DEMAND LETTER"01/27/2017"
759922"2016917933"Repeat Offender"217 TRAVIS DR, WAGGAMAN"8/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/24/2017"DEMAND LETTER"01/05/2017"
754295"2016915629"Repeat Offender"217 TRAVIS DR, WAGGAMAN"7/19/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/19/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/09/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
753872"2016915421"Repeat Offender"217 TRAVIS DR, WAGGAMAN"7/18/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/18/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY CUT BY PARISH CONTRACTOR"06/20/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/20/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
750213"2016914113"Repeat Offender"217 TRAVIS DR, WAGGAMAN"6/29/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/29/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/24/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
740052"2016910023"Repeat Offender"217 TRAVIS DR, WAGGAMAN"5/13/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/13/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/04/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
720367"2016902347"Repeat Offender"217 TRAVIS DR, WAGGAMAN"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"KENNEDY HEIGHTS"217 TRAVIS DR"WAGGAMAN"W"COMMENT"07/15/2016"MAIL CORRESPONDANCE"07/07/2016"COMMENT"06/28/2016"COMMENT"06/24/2016"COMMENT"05/11/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/14/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/26/2016"COMMENT"02/19/2016"INSPECTION COMPLETED/DATE"02/18/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
