853832"2018901844"Repeat Offender"1905 JAMES DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"GOLDEN HEIGHTS"1905 JAMES DR"MARRERO"W"
763786"2016919353"Repeat Offender"2733 MT LAUREL DR, GRETNA"8/30/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/30/2016"BAYWOOD"2733 MT LAUREL DR"GRETNA"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"03/06/2017"
749917"2016913993"Repeat Offender"2733 MT LAUREL DR, GRETNA"6/28/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/28/2016"BAYWOOD"2733 MT LAUREL DR"GRETNA"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/03/2017"
738644"2016909389"Repeat Offender"2733 MT LAUREL DR, GRETNA"5/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/06/2016"BAYWOOD"2733 MT LAUREL DR"GRETNA"W"PROPERTY CUT BY PARISH CONTRACTOR"04/27/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/27/2016"
720467"2016902300"Repeat Offender"2733 MT LAUREL DR, GRETNA"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"BAYWOOD"2733 MT LAUREL DR"GRETNA"W"COMMENT"08/18/2016"LETTER RETURNED"08/06/2016"COMMENT"08/04/2016"DEMAND LETTER"07/27/2016"COMMENT"07/14/2016"MAIL CORRESPONDANCE"07/07/2016"COMMENT"07/01/2016"COMMENT"06/29/2016"COMMENT"06/22/2016"COMMENT"06/16/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"05/02/2016"COMMENT"04/19/2016"BILLED"03/24/2016"COMMENT"03/15/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/03/2016"COMMENT"02/18/2016"INSPECTION COMPLETED/DATE"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
853694"2018901657"Repeat Offender"5132 MT RUSHMORE DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"FLORAL ACRES"5132 MT RUSHMORE DR"MARRERO"W"
854312"2018901788"Repeat Offender"5132 MT RUSHMORE DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"RIDGEFIELD EXTENSION"5132 MT RUSHMORE DR"MARRERO"W"COMPLAINT ENTERED/DATE"02/05/2018"
842839"2017922203"Repeat Offender"5132 MT RUSHMORE DR, MARRERO"10/9/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/09/2017"RIDGEFIELD EXTENSION"5132 MT RUSHMORE DR"MARRERO"W"
827469"2017916644"Repeat Offender"5132 MT RUSHMORE DR, MARRERO"8/1/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/01/2017"RIDGEFIELD EXTENSION"5132 MT RUSHMORE DR"MARRERO"W"
791752"2017903732"Repeat Offender"5132 MT RUSHMORE DR, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"RIDGEFIELD EXTENSION"5132 MT RUSHMORE DR"MARRERO"W"COMMENT"08/07/2017"DEMAND LETTER"07/28/2017"COMMENT"07/14/2017"COMMENT"06/12/2017"COMMENT"05/17/2017"COMMENT"04/28/2017"BILLED"04/24/2017"COMMENT"04/06/2017"PROPERTY CUT BY PARISH CONTRACTOR"04/05/2017"COMMENT"03/13/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
720252"2016902461"Repeat Offender"5169 MT RUSHMORE DR, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"RIDGEFIELD EXTENSION"5169 MT RUSHMORE DR"MARRERO"W"COMMENT"04/12/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854102"2018901780"Repeat Offender"791 MYSTIC AVE, TERRYTOWN"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"TERRYTOWN"791 MYSTIC AVE"TERRYTOWN"W"
791536"2017903038"Repeat Offender"804 N ARNOULT RD, METAIRIE"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"HESSMER FARMS"804 N ARNOULT RD"METAIRIE"E"DEMAND LETTER"06/26/2017"COMMENT"06/06/2017"MAIL CORRESPONDANCE"05/19/2017"COMMENT"05/11/2017"COMMENT"04/20/2017"BILLED"04/13/2017"COMMENT"03/24/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/23/2017"COMMENT"02/23/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
843042"2017922297"Repeat Offender"1300 N CAUSEWAY BLVD, METAIRIE"10/10/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/10/2017"HARLEM"1300 S CAUSEWAY BLVD"JEFFERSON"E"
853759"2018901598"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"
845401"2017923139"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"10/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/20/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"COMPLAINT RECEIVED"10/20/2017"PROPERTY CUT BY PARISH CONTRACTOR"10/06/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"10/06/2017"
843093"2017922304"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"10/10/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/10/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"PROPERTY CUT BY PARISH CONTRACTOR"09/16/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"09/16/2017"
831169"2017918079"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"8/16/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/16/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"COMPLAINT RECEIVED"08/16/2017"PROPERTY CUT BY PARISH CONTRACTOR"07/31/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/31/2017"
829424"2017917353"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"8/9/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/09/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"COMPLAINT RECEIVED"08/09/2017"PROPERTY CUT BY PARISH CONTRACTOR"07/18/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/18/2017"
822658"2017914753"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"7/12/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/12/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/19/2017"
816760"2017912685"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"6/15/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/15/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"PROPERTY CUT BY PARISH CONTRACTOR"06/01/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/01/2017"
810823"2017910427"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"5/18/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"05/18/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"PROPERTY CUT BY PARISH CONTRACTOR"05/08/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/08/2017"
791008"2017903584"Repeat Offender"924 N CLAIBORNE PKWY, BRIDGE CITY"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"CLAIBORNE GARDENS"924 N CLAIBORNE PKWY"BRIDGE CITY"W"INSPECTION COMPLETED/DATE"02/23/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791271"2017903815"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"COMMENT"07/21/2017"LETTER RETURNED"07/08/2017"DEMAND LETTER"06/30/2017"DEMAND LETTER"06/30/2017"COMMENT"06/26/2017"COMMENT"06/06/2017"COMMENT"05/09/2017"BILLED"04/19/2017"COMMENT"04/18/2017"COMMENT"03/31/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/27/2017"MAIL CORRESPONDANCE"03/14/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/23/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
772012"2016922379"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"10/10/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/10/2016"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/19/2017"LETTER RETURNED"02/01/2017"DEMAND LETTER"01/20/2017"DEMAND LETTER"01/20/2017"
765396"2016919923"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"9/8/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/08/2016"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"PROPERTY CUT BY PARISH CONTRACTOR"08/23/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/23/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
759831"2016917902"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"8/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2016"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/11/2017"DEMAND LETTER"01/04/2017"DEMAND LETTER"01/04/2017"
749871"2016913963"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"6/28/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/28/2016"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"COMPLAINT RECEIVED"06/28/2016"PROPERTY CUT BY PARISH CONTRACTOR"06/16/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/16/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
744848"2016911883"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"6/7/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/07/2016"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"PROPERTY CUT BY PARISH CONTRACTOR"05/25/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/25/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
741400"2016910536"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"5/20/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/20/2016"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"COMPLAINT RECEIVED"05/20/2016"PROPERTY CUT BY PARISH CONTRACTOR"05/07/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/07/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
720510"2016902503"Repeat Offender"952 N CLAIBORNE PKWY, BRIDGE CITY"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"CLAIBORNE GARDENS"952 N CLAIBORNE PKWY"BRIDGE CITY"W"DEMAND LETTER"08/12/2016"COMMENT"08/04/2016"COMMENT"07/15/2016"MAIL CORRESPONDANCE"07/06/2016"COMMENT"06/20/2016"COMMENT"06/17/2016"COMMENT"05/13/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/28/2016"COMMENT"04/19/2016"PROPERTY CUT BY PARISH CONTRACTOR"04/04/2016"COMMENT"02/19/2016"INSPECTION COMPLETED/DATE"02/18/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
720177"2016902184"Repeat Offender"945 N CLAIBORNE PKWY E, BRIDGE CITY"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"CLAIBORNE GARDENS"945 N CLAIBORNE PKWY"BRIDGE CITY"W"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854442"2018902029"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"
845418"2017923145"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"10/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/20/2017"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"
831191"2017918083"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"8/16/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/16/2017"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"
830086"2017917645"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"8/11/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2017"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"
822696"2017914768"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"7/12/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/12/2017"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"
816849"2017912710"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"6/15/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/15/2017"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"
791372"2017903806"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"COMMENT"08/01/2017"COMMENT"07/21/2017"COMMENT"06/26/2017"COMMENT"06/06/2017"COMMENT"05/09/2017"BILLED"04/19/2017"COMMENT"04/18/2017"COMMENT"03/31/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/27/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/23/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
771727"2016922291"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"10/7/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/07/2016"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"DEMAND LETTER"01/20/2017"
765400"2016919924"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"9/8/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/08/2016"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/15/2017"
759804"2016917889"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"8/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2016"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"DEMAND LETTER"01/04/2017"
749608"2016913854"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"6/27/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/27/2016"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"ADVALOREM TAX ORDINANCE"05/03/2017"
744716"2016911825"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"6/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/06/2016"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"ADVALOREM TAX ORDINANCE"05/03/2017"
741378"2016910525"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"5/20/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/20/2016"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"ADVALOREM TAX ORDINANCE"05/03/2017"
720580"2016902393"Repeat Offender"9436 N CLAIBORNE PKWY W, BRIDGE CITY"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"CLAIBORNE GARDENS"9436 N CLAIBORNE PKWY"BRIDGE CITY"W"COMMENT"07/15/2016"COMMENT"06/20/2016"COMMENT"06/17/2016"COMMENT"05/13/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/14/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/25/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"03/25/2016"COMMENT"02/19/2016"INSPECTION COMPLETED/DATE"02/18/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854366"2018901789"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"
791254"2017903433"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"COMMENT"08/09/2017"COMMENT"07/21/2017"COMMENT"06/26/2017"BILLED"06/13/2017"COMMENT"06/05/2017"PROPERTY CUT BY PARISH CONTRACTOR"05/27/2017"COMMENT"05/08/2017"COMMENT"04/18/2017"COMMENT"03/23/2017"COMMENT"03/03/2017"INSPECTION COMPLETED/DATE"03/02/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
772682"2016922662"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"10/13/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/13/2016"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"DEMAND LETTER"02/07/2017"
759778"2016917884"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"8/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2016"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"DEMAND LETTER"01/04/2017"
759800"2016917888"Repeat Offender"700 N CUMBERLAND ST, METAIRIE"8/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/11/2016"OWN YOUR OWN"700 Block S CUMBERLAND ST"METAIRIE"E"DEMAND LETTER"01/04/2017"
756711"2016916671"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"7/29/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/29/2016"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"
752972"2016915092"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"7/13/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/13/2016"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"
750554"2016914265"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"6/30/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/30/2016"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"
749596"2016913847"Repeat Offender"700 N CUMBERLAND ST, METAIRIE"6/27/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/27/2016"OWN YOUR OWN"700 Block CUMBERLAND ST"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"
749063"2016913674"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"6/24/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/24/2016"OWN YOUR OWN"821 N CUMBERLAND ST"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"
748397"2016913364"Repeat Offender"700 N CUMBERLAND ST, METAIRIE"6/22/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/22/2016"OWN YOUR OWN"700 N CUMBERLAND ST"METAIRIE"E"DEMAND LETTER"09/12/2016"MAIL CORRESPONDANCE"07/12/2016"MAIL CORRESPONDANCE"07/06/2016"BILLED"06/27/2016"COMPLAINT ENTERED/DATE"06/22/2016"COMPLAINT RECEIVED"06/22/2016"PROPERTY CUT BY PARISH CONTRACTOR"06/08/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/08/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
739843"2016909924"Repeat Offender"821 N CUMBERLAND ST, METAIRIE"5/12/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/12/2016"OWN YOUR OWN"821 CUMBERLAND ST"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/03/2016"
720299"2016902379"Repeat Offender"1521 N CUMBERLAND ST, METAIRIE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"OWN YOUR OWN"821 CUMBERLAND ST"METAIRIE"E"COMMENT"08/04/2016"LETTER RETURNED"07/28/2016"COMMENT"07/14/2016"DEMAND LETTER"07/08/2016"COMMENT"06/20/2016"COMMENT"06/17/2016"COMMENT"05/11/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/19/2016"BILLED"04/08/2016"COMMENT"03/24/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/21/2016"COMMENT"02/19/2016"INSPECTION COMPLETED/DATE"02/18/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854385"2018902028"Repeat Offender"3808 N DEERWOOD DR, HARVEY"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"WOODMERE"3808 N DEERWOOD DR"HARVEY"W"
841786"2017921816"Repeat Offender"3808 N DEERWOOD DR, HARVEY"10/3/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/03/2017"WOODMERE"3808 N DEERWOOD DR"HARVEY"W"LETTER RETURNED"01/22/2018"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
836376"2017919866"Repeat Offender"3808 N DEERWOOD DR, HARVEY"9/8/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"09/08/2017"WOODMERE"3808 N DEERWOOD DR"HARVEY"W"PROPERTY CUT BY PARISH CONTRACTOR"08/24/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/24/2017"
831361"2017918150"Repeat Offender"3808 N DEERWOOD DR, HARVEY"8/17/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/17/2017"WOODMERE"3808 N DEERWOOD DR"HARVEY"W"COMPLAINT RECEIVED"08/17/2017"PROPERTY CUT BY PARISH CONTRACTOR"08/02/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/02/2017"
822111"2017914514"Repeat Offender"3808 N DEERWOOD DR, HARVEY"7/10/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/10/2017"WOODMERE"3808 N DEERWOOD DR"HARVEY"W"COMPLAINT RECEIVED"07/10/2017"PROPERTY CUT BY PARISH CONTRACTOR"06/16/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/16/2017"
